x,cloudletId,startTime,finishTime,cost
98,67.0,0.0,160.0,76.0
98,1.0,0.0,320.0,92.001
98,69.0,0.0,320.0,92.001
98,2.0,0.0,320.0,92.001
98,70.0,0.0,320.0,92.001
98,4.0,0.0,320.0,92.001
98,72.0,0.0,320.0,92.001
98,6.0,0.0,320.0,92.001
98,74.0,0.0,320.0,92.001
98,8.0,0.0,320.0,92.001
98,76.0,0.0,320.0,92.001
98,10.0,0.0,320.0,92.001
98,78.0,0.0,320.0,92.001
98,12.0,0.0,320.0,92.001
98,80.0,0.0,320.0,92.001
98,14.0,0.0,320.0,92.001
98,82.0,0.0,320.0,92.001
98,16.0,0.0,320.0,92.001
98,84.0,0.0,320.0,92.001
98,18.0,0.0,320.0,92.001
98,86.0,0.0,320.0,92.001
98,20.0,0.0,320.0,92.001
98,88.0,0.0,320.0,92.001
98,22.0,0.0,320.0,92.001
98,90.0,0.0,320.0,92.001
98,24.0,0.0,320.0,92.001
98,92.0,0.0,320.0,92.001
98,26.0,0.0,320.0,92.001
98,94.0,0.0,320.0,92.001
98,28.0,0.0,320.0,92.001
98,96.0,0.0,320.0,92.001
98,0.0,0.0,320.0,92.001
98,68.0,0.0,320.0,92.001
98,3.0,0.0,320.0,92.001
98,71.0,0.0,320.0,92.001
98,5.0,0.0,320.0,92.001
98,73.0,0.0,320.0,92.001
98,7.0,0.0,320.0,92.001
98,75.0,0.0,320.0,92.001
98,9.0,0.0,320.0,92.001
98,77.0,0.0,320.0,92.001
98,11.0,0.0,320.0,92.001
98,79.0,0.0,320.0,92.001
98,13.0,0.0,320.0,92.001
98,81.0,0.0,320.0,92.001
98,15.0,0.0,320.0,92.001
98,83.0,0.0,320.0,92.001
98,17.0,0.0,320.0,92.001
98,85.0,0.0,320.0,92.001
98,19.0,0.0,320.0,92.001
98,87.0,0.0,320.0,92.001
98,21.0,0.0,320.0,92.001
98,89.0,0.0,320.0,92.001
98,23.0,0.0,320.0,92.001
98,91.0,0.0,320.0,92.001
98,25.0,0.0,320.0,92.001
98,93.0,0.0,320.0,92.001
98,27.0,0.0,320.0,92.001
98,95.0,0.0,320.0,92.001
98,29.0,0.0,320.0,92.001
98,97.0,0.0,320.0,92.001
178,43.0,0.0,320.0,92.001
178,111.0,0.0,320.0,92.001
178,45.0,0.0,320.0,92.001
178,113.0,0.0,320.0,92.001
178,47.0,0.0,320.0,92.001
178,115.0,0.0,320.0,92.001
178,49.0,0.0,320.0,92.001
178,117.0,0.0,320.0,92.001
178,51.0,0.0,320.0,92.001
178,119.0,0.0,320.0,92.001
178,53.0,0.0,320.0,92.001
178,121.0,0.0,320.0,92.001
178,55.0,0.0,320.0,92.001
178,123.0,0.0,320.0,92.001
178,57.0,0.0,320.0,92.001
178,125.0,0.0,320.0,92.001
178,59.0,0.0,320.0,92.001
178,127.0,0.0,320.0,92.001
178,61.0,0.0,320.0,92.001
178,129.0,0.0,320.0,92.001
178,63.0,0.0,320.0,92.001
178,131.0,0.0,320.0,92.001
178,65.0,0.0,320.0,92.001
178,133.0,0.0,320.0,92.001
178,67.0,0.0,320.0,92.001
178,135.0,0.0,320.0,92.001
178,42.0,0.0,320.0,92.001
178,110.0,0.0,320.0,92.001
178,44.0,0.0,320.0,92.001
178,112.0,0.0,320.0,92.001
178,46.0,0.0,320.0,92.001
178,114.0,0.0,320.0,92.001
178,48.0,0.0,320.0,92.001
178,116.0,0.0,320.0,92.001
178,50.0,0.0,320.0,92.001
178,118.0,0.0,320.0,92.001
178,52.0,0.0,320.0,92.001
178,120.0,0.0,320.0,92.001
178,54.0,0.0,320.0,92.001
178,122.0,0.0,320.0,92.001
178,56.0,0.0,320.0,92.001
178,124.0,0.0,320.0,92.001
178,58.0,0.0,320.0,92.001
178,126.0,0.0,320.0,92.001
178,60.0,0.0,320.0,92.001
178,128.0,0.0,320.0,92.001
178,62.0,0.0,320.0,92.001
178,130.0,0.0,320.0,92.001
178,64.0,0.0,320.0,92.001
178,132.0,0.0,320.0,92.001
178,66.0,0.0,320.0,92.001
178,134.0,0.0,320.0,92.001
178,1.0,0.0,480.0,108.0104
178,69.0,0.0,480.0,108.0104
178,137.0,0.0,480.0,108.0104
178,3.0,0.0,480.0,108.0104
178,71.0,0.0,480.0,108.0104
178,139.0,0.0,480.0,108.0104
178,5.0,0.0,480.0,108.0104
178,73.0,0.0,480.0,108.0104
178,141.0,0.0,480.0,108.0104
178,7.0,0.0,480.0,108.0104
178,75.0,0.0,480.0,108.0104
178,143.0,0.0,480.0,108.0104
178,9.0,0.0,480.0,108.0104
178,77.0,0.0,480.0,108.0104
178,145.0,0.0,480.0,108.0104
178,11.0,0.0,480.0,108.0104
178,79.0,0.0,480.0,108.0104
178,147.0,0.0,480.0,108.0104
178,13.0,0.0,480.0,108.0104
178,81.0,0.0,480.0,108.0104
178,149.0,0.0,480.0,108.0104
178,15.0,0.0,480.0,108.0104
178,83.0,0.0,480.0,108.0104
178,151.0,0.0,480.0,108.0104
178,17.0,0.0,480.0,108.0104
178,85.0,0.0,480.0,108.0104
178,153.0,0.0,480.0,108.0104
178,19.0,0.0,480.0,108.0104
178,87.0,0.0,480.0,108.0104
178,155.0,0.0,480.0,108.0104
178,21.0,0.0,480.0,108.0104
178,89.0,0.0,480.0,108.0104
178,157.0,0.0,480.0,108.0104
178,23.0,0.0,480.0,108.0104
178,91.0,0.0,480.0,108.0104
178,159.0,0.0,480.0,108.0104
178,25.0,0.0,480.0,108.0104
178,93.0,0.0,480.0,108.0104
178,161.0,0.0,480.0,108.0104
178,27.0,0.0,480.0,108.0104
178,95.0,0.0,480.0,108.0104
178,163.0,0.0,480.0,108.0104
178,29.0,0.0,480.0,108.0104
178,97.0,0.0,480.0,108.0104
178,165.0,0.0,480.0,108.0104
178,31.0,0.0,480.0,108.0104
178,99.0,0.0,480.0,108.0104
178,167.0,0.0,480.0,108.0104
178,33.0,0.0,480.0,108.0104
178,101.0,0.0,480.0,108.0104
178,169.0,0.0,480.0,108.0104
178,35.0,0.0,480.0,108.0104
178,103.0,0.0,480.0,108.0104
178,171.0,0.0,480.0,108.0104
178,37.0,0.0,480.0,108.0104
178,105.0,0.0,480.0,108.0104
178,173.0,0.0,480.0,108.0104
178,39.0,0.0,480.0,108.0104
178,107.0,0.0,480.0,108.0104
178,175.0,0.0,480.0,108.0104
178,41.0,0.0,480.0,108.0104
178,109.0,0.0,480.0,108.0104
178,177.0,0.0,480.0,108.0104
178,0.0,0.0,480.0,108.0104
178,68.0,0.0,480.0,108.0104
178,136.0,0.0,480.0,108.0104
178,2.0,0.0,480.0,108.0104
178,70.0,0.0,480.0,108.0104
178,138.0,0.0,480.0,108.0104
178,4.0,0.0,480.0,108.0104
178,72.0,0.0,480.0,108.0104
178,140.0,0.0,480.0,108.0104
178,6.0,0.0,480.0,108.0104
178,74.0,0.0,480.0,108.0104
178,142.0,0.0,480.0,108.0104
178,8.0,0.0,480.0,108.0104
178,76.0,0.0,480.0,108.0104
178,144.0,0.0,480.0,108.0104
178,10.0,0.0,480.0,108.0104
178,78.0,0.0,480.0,108.0104
178,146.0,0.0,480.0,108.0104
178,12.0,0.0,480.0,108.0104
178,80.0,0.0,480.0,108.0104
178,148.0,0.0,480.0,108.0104
178,14.0,0.0,480.0,108.0104
178,82.0,0.0,480.0,108.0104
178,150.0,0.0,480.0,108.0104
178,16.0,0.0,480.0,108.0104
178,84.0,0.0,480.0,108.0104
178,152.0,0.0,480.0,108.0104
178,18.0,0.0,480.0,108.0104
178,86.0,0.0,480.0,108.0104
178,154.0,0.0,480.0,108.0104
178,20.0,0.0,480.0,108.0104
178,88.0,0.0,480.0,108.0104
178,156.0,0.0,480.0,108.0104
178,22.0,0.0,480.0,108.0104
178,90.0,0.0,480.0,108.0104
178,158.0,0.0,480.0,108.0104
178,24.0,0.0,480.0,108.0104
178,92.0,0.0,480.0,108.0104
178,160.0,0.0,480.0,108.0104
178,26.0,0.0,480.0,108.0104
178,94.0,0.0,480.0,108.0104
178,162.0,0.0,480.0,108.0104
178,28.0,0.0,480.0,108.0104
178,96.0,0.0,480.0,108.0104
178,164.0,0.0,480.0,108.0104
178,30.0,0.0,480.0,108.0104
178,98.0,0.0,480.0,108.0104
178,166.0,0.0,480.0,108.0104
178,32.0,0.0,480.0,108.0104
178,100.0,0.0,480.0,108.0104
178,168.0,0.0,480.0,108.0104
178,34.0,0.0,480.0,108.0104
178,102.0,0.0,480.0,108.0104
178,170.0,0.0,480.0,108.0104
178,36.0,0.0,480.0,108.0104
178,104.0,0.0,480.0,108.0104
178,172.0,0.0,480.0,108.0104
178,38.0,0.0,480.0,108.0104
178,106.0,0.0,480.0,108.0104
178,174.0,0.0,480.0,108.0104
178,40.0,0.0,480.0,108.0104
178,108.0,0.0,480.0,108.0104
178,176.0,0.0,480.0,108.0104
68,0.0,0.0,160.0,76.0
68,3.0,0.0,160.0,76.0
68,5.0,0.0,160.0,76.0
68,7.0,0.0,160.0,76.0
68,9.0,0.0,160.0,76.0
68,11.0,0.0,160.0,76.0
68,13.0,0.0,160.0,76.0
68,15.0,0.0,160.0,76.0
68,17.0,0.0,160.0,76.0
68,19.0,0.0,160.0,76.0
68,21.0,0.0,160.0,76.0
68,23.0,0.0,160.0,76.0
68,25.0,0.0,160.0,76.0
68,27.0,0.0,160.0,76.0
68,29.0,0.0,160.0,76.0
68,31.0,0.0,160.0,76.0
68,33.0,0.0,160.0,76.0
68,35.0,0.0,160.0,76.0
68,37.0,0.0,160.0,76.0
68,39.0,0.0,160.0,76.0
68,41.0,0.0,160.0,76.0
68,43.0,0.0,160.0,76.0
68,45.0,0.0,160.0,76.0
68,47.0,0.0,160.0,76.0
68,49.0,0.0,160.0,76.0
68,51.0,0.0,160.0,76.0
68,53.0,0.0,160.0,76.0
68,55.0,0.0,160.0,76.0
68,57.0,0.0,160.0,76.0
68,59.0,0.0,160.0,76.0
68,61.0,0.0,160.0,76.0
68,63.0,0.0,160.0,76.0
68,65.0,0.0,160.0,76.0
68,67.0,0.0,160.0,76.0
68,1.0,0.0,160.0,76.0
68,2.0,0.0,160.0,76.0
68,4.0,0.0,160.0,76.0
68,6.0,0.0,160.0,76.0
68,8.0,0.0,160.0,76.0
68,10.0,0.0,160.0,76.0
68,12.0,0.0,160.0,76.0
68,14.0,0.0,160.0,76.0
68,16.0,0.0,160.0,76.0
68,18.0,0.0,160.0,76.0
68,20.0,0.0,160.0,76.0
68,22.0,0.0,160.0,76.0
68,24.0,0.0,160.0,76.0
68,26.0,0.0,160.0,76.0
68,28.0,0.0,160.0,76.0
68,30.0,0.0,160.0,76.0
68,32.0,0.0,160.0,76.0
68,34.0,0.0,160.0,76.0
68,36.0,0.0,160.0,76.0
68,38.0,0.0,160.0,76.0
68,40.0,0.0,160.0,76.0
68,42.0,0.0,160.0,76.0
68,44.0,0.0,160.0,76.0
68,46.0,0.0,160.0,76.0
68,48.0,0.0,160.0,76.0
68,50.0,0.0,160.0,76.0
68,52.0,0.0,160.0,76.0
68,54.0,0.0,160.0,76.0
68,56.0,0.0,160.0,76.0
68,58.0,0.0,160.0,76.0
68,60.0,0.0,160.0,76.0
68,62.0,0.0,160.0,76.0
68,64.0,0.0,160.0,76.0
68,66.0,0.0,160.0,76.0
148,12.0,0.0,320.0,92.001
148,80.0,0.0,320.0,92.001
148,14.0,0.0,320.0,92.001
148,82.0,0.0,320.0,92.001
148,16.0,0.0,320.0,92.001
148,84.0,0.0,320.0,92.001
148,18.0,0.0,320.0,92.001
148,86.0,0.0,320.0,92.001
148,20.0,0.0,320.0,92.001
148,88.0,0.0,320.0,92.001
148,22.0,0.0,320.0,92.001
148,90.0,0.0,320.0,92.001
148,24.0,0.0,320.0,92.001
148,92.0,0.0,320.0,92.001
148,26.0,0.0,320.0,92.001
148,94.0,0.0,320.0,92.001
148,28.0,0.0,320.0,92.001
148,96.0,0.0,320.0,92.001
148,30.0,0.0,320.0,92.001
148,98.0,0.0,320.0,92.001
148,32.0,0.0,320.0,92.001
148,100.0,0.0,320.0,92.001
148,34.0,0.0,320.0,92.001
148,102.0,0.0,320.0,92.001
148,36.0,0.0,320.0,92.001
148,104.0,0.0,320.0,92.001
148,38.0,0.0,320.0,92.001
148,106.0,0.0,320.0,92.001
148,40.0,0.0,320.0,92.001
148,108.0,0.0,320.0,92.001
148,42.0,0.0,320.0,92.001
148,110.0,0.0,320.0,92.001
148,44.0,0.0,320.0,92.001
148,112.0,0.0,320.0,92.001
148,46.0,0.0,320.0,92.001
148,114.0,0.0,320.0,92.001
148,48.0,0.0,320.0,92.001
148,116.0,0.0,320.0,92.001
148,50.0,0.0,320.0,92.001
148,118.0,0.0,320.0,92.001
148,52.0,0.0,320.0,92.001
148,120.0,0.0,320.0,92.001
148,54.0,0.0,320.0,92.001
148,122.0,0.0,320.0,92.001
148,56.0,0.0,320.0,92.001
148,124.0,0.0,320.0,92.001
148,58.0,0.0,320.0,92.001
148,126.0,0.0,320.0,92.001
148,60.0,0.0,320.0,92.001
148,128.0,0.0,320.0,92.001
148,62.0,0.0,320.0,92.001
148,130.0,0.0,320.0,92.001
148,64.0,0.0,320.0,92.001
148,132.0,0.0,320.0,92.001
148,66.0,0.0,320.0,92.001
148,134.0,0.0,320.0,92.001
148,13.0,0.0,320.0,92.001
148,81.0,0.0,320.0,92.001
148,15.0,0.0,320.0,92.001
148,83.0,0.0,320.0,92.001
148,17.0,0.0,320.0,92.001
148,85.0,0.0,320.0,92.001
148,19.0,0.0,320.0,92.001
148,87.0,0.0,320.0,92.001
148,21.0,0.0,320.0,92.001
148,89.0,0.0,320.0,92.001
148,23.0,0.0,320.0,92.001
148,91.0,0.0,320.0,92.001
148,25.0,0.0,320.0,92.001
148,93.0,0.0,320.0,92.001
148,27.0,0.0,320.0,92.001
148,95.0,0.0,320.0,92.001
148,29.0,0.0,320.0,92.001
148,97.0,0.0,320.0,92.001
148,31.0,0.0,320.0,92.001
148,99.0,0.0,320.0,92.001
148,33.0,0.0,320.0,92.001
148,101.0,0.0,320.0,92.001
148,35.0,0.0,320.0,92.001
148,103.0,0.0,320.0,92.001
148,37.0,0.0,320.0,92.001
148,105.0,0.0,320.0,92.001
148,39.0,0.0,320.0,92.001
148,107.0,0.0,320.0,92.001
148,41.0,0.0,320.0,92.001
148,109.0,0.0,320.0,92.001
148,43.0,0.0,320.0,92.001
148,111.0,0.0,320.0,92.001
148,45.0,0.0,320.0,92.001
148,113.0,0.0,320.0,92.001
148,47.0,0.0,320.0,92.001
148,115.0,0.0,320.0,92.001
148,49.0,0.0,320.0,92.001
148,117.0,0.0,320.0,92.001
148,51.0,0.0,320.0,92.001
148,119.0,0.0,320.0,92.001
148,53.0,0.0,320.0,92.001
148,121.0,0.0,320.0,92.001
148,55.0,0.0,320.0,92.001
148,123.0,0.0,320.0,92.001
148,57.0,0.0,320.0,92.001
148,125.0,0.0,320.0,92.001
148,59.0,0.0,320.0,92.001
148,127.0,0.0,320.0,92.001
148,61.0,0.0,320.0,92.001
148,129.0,0.0,320.0,92.001
148,63.0,0.0,320.0,92.001
148,131.0,0.0,320.0,92.001
148,65.0,0.0,320.0,92.001
148,133.0,0.0,320.0,92.001
148,67.0,0.0,320.0,92.001
148,135.0,0.0,320.0,92.001
148,0.0,0.0,480.0,108.0104
148,68.0,0.0,480.0,108.0104
148,136.0,0.0,480.0,108.0104
148,2.0,0.0,480.0,108.0104
148,70.0,0.0,480.0,108.0104
148,138.0,0.0,480.0,108.0104
148,4.0,0.0,480.0,108.0104
148,72.0,0.0,480.0,108.0104
148,140.0,0.0,480.0,108.0104
148,6.0,0.0,480.0,108.0104
148,74.0,0.0,480.0,108.0104
148,142.0,0.0,480.0,108.0104
148,8.0,0.0,480.0,108.0104
148,76.0,0.0,480.0,108.0104
148,144.0,0.0,480.0,108.0104
148,10.0,0.0,480.0,108.0104
148,78.0,0.0,480.0,108.0104
148,146.0,0.0,480.0,108.0104
148,1.0,0.0,480.0,108.0104
148,69.0,0.0,480.0,108.0104
148,137.0,0.0,480.0,108.0104
148,3.0,0.0,480.0,108.0104
148,71.0,0.0,480.0,108.0104
148,139.0,0.0,480.0,108.0104
148,5.0,0.0,480.0,108.0104
148,73.0,0.0,480.0,108.0104
148,141.0,0.0,480.0,108.0104
148,7.0,0.0,480.0,108.0104
148,75.0,0.0,480.0,108.0104
148,143.0,0.0,480.0,108.0104
148,9.0,0.0,480.0,108.0104
148,77.0,0.0,480.0,108.0104
148,145.0,0.0,480.0,108.0104
148,11.0,0.0,480.0,108.0104
148,79.0,0.0,480.0,108.0104
148,147.0,0.0,480.0,108.0104
118,50.0,0.0,160.0,76.0
118,52.0,0.0,160.0,76.0
118,54.0,0.0,160.0,76.0
118,56.0,0.0,160.0,76.0
118,58.0,0.0,160.0,76.0
118,60.0,0.0,160.0,76.0
118,62.0,0.0,160.0,76.0
118,64.0,0.0,160.0,76.0
118,66.0,0.0,160.0,76.0
118,51.0,0.0,160.0,76.0
118,53.0,0.0,160.0,76.0
118,55.0,0.0,160.0,76.0
118,57.0,0.0,160.0,76.0
118,59.0,0.0,160.0,76.0
118,61.0,0.0,160.0,76.0
118,63.0,0.0,160.0,76.0
118,65.0,0.0,160.0,76.0
118,67.0,0.0,160.0,76.0
118,0.0,0.0,320.0,92.001
118,68.0,0.0,320.0,92.001
118,2.0,0.0,320.0,92.001
118,70.0,0.0,320.0,92.001
118,4.0,0.0,320.0,92.001
118,72.0,0.0,320.0,92.001
118,6.0,0.0,320.0,92.001
118,74.0,0.0,320.0,92.001
118,8.0,0.0,320.0,92.001
118,76.0,0.0,320.0,92.001
118,10.0,0.0,320.0,92.001
118,78.0,0.0,320.0,92.001
118,12.0,0.0,320.0,92.001
118,80.0,0.0,320.0,92.001
118,14.0,0.0,320.0,92.001
118,82.0,0.0,320.0,92.001
118,16.0,0.0,320.0,92.001
118,84.0,0.0,320.0,92.001
118,18.0,0.0,320.0,92.001
118,86.0,0.0,320.0,92.001
118,20.0,0.0,320.0,92.001
118,88.0,0.0,320.0,92.001
118,22.0,0.0,320.0,92.001
118,90.0,0.0,320.0,92.001
118,24.0,0.0,320.0,92.001
118,92.0,0.0,320.0,92.001
118,26.0,0.0,320.0,92.001
118,94.0,0.0,320.0,92.001
118,28.0,0.0,320.0,92.001
118,96.0,0.0,320.0,92.001
118,30.0,0.0,320.0,92.001
118,98.0,0.0,320.0,92.001
118,32.0,0.0,320.0,92.001
118,100.0,0.0,320.0,92.001
118,34.0,0.0,320.0,92.001
118,102.0,0.0,320.0,92.001
118,36.0,0.0,320.0,92.001
118,104.0,0.0,320.0,92.001
118,38.0,0.0,320.0,92.001
118,106.0,0.0,320.0,92.001
118,40.0,0.0,320.0,92.001
118,108.0,0.0,320.0,92.001
118,42.0,0.0,320.0,92.001
118,110.0,0.0,320.0,92.001
118,44.0,0.0,320.0,92.001
118,112.0,0.0,320.0,92.001
118,46.0,0.0,320.0,92.001
118,114.0,0.0,320.0,92.001
118,48.0,0.0,320.0,92.001
118,116.0,0.0,320.0,92.001
118,1.0,0.0,320.0,92.001
118,69.0,0.0,320.0,92.001
118,3.0,0.0,320.0,92.001
118,71.0,0.0,320.0,92.001
118,5.0,0.0,320.0,92.001
118,73.0,0.0,320.0,92.001
118,7.0,0.0,320.0,92.001
118,75.0,0.0,320.0,92.001
118,9.0,0.0,320.0,92.001
118,77.0,0.0,320.0,92.001
118,11.0,0.0,320.0,92.001
118,79.0,0.0,320.0,92.001
118,13.0,0.0,320.0,92.001
118,81.0,0.0,320.0,92.001
118,15.0,0.0,320.0,92.001
118,83.0,0.0,320.0,92.001
118,17.0,0.0,320.0,92.001
118,85.0,0.0,320.0,92.001
118,19.0,0.0,320.0,92.001
118,87.0,0.0,320.0,92.001
118,21.0,0.0,320.0,92.001
118,89.0,0.0,320.0,92.001
118,23.0,0.0,320.0,92.001
118,91.0,0.0,320.0,92.001
118,25.0,0.0,320.0,92.001
118,93.0,0.0,320.0,92.001
118,27.0,0.0,320.0,92.001
118,95.0,0.0,320.0,92.001
118,29.0,0.0,320.0,92.001
118,97.0,0.0,320.0,92.001
118,31.0,0.0,320.0,92.001
118,99.0,0.0,320.0,92.001
118,33.0,0.0,320.0,92.001
118,101.0,0.0,320.0,92.001
118,35.0,0.0,320.0,92.001
118,103.0,0.0,320.0,92.001
118,37.0,0.0,320.0,92.001
118,105.0,0.0,320.0,92.001
118,39.0,0.0,320.0,92.001
118,107.0,0.0,320.0,92.001
118,41.0,0.0,320.0,92.001
118,109.0,0.0,320.0,92.001
118,43.0,0.0,320.0,92.001
118,111.0,0.0,320.0,92.001
118,45.0,0.0,320.0,92.001
118,113.0,0.0,320.0,92.001
118,47.0,0.0,320.0,92.001
118,115.0,0.0,320.0,92.001
118,49.0,0.0,320.0,92.001
118,117.0,0.0,320.0,92.001
88,21.0,0.0,160.0,76.0
88,23.0,0.0,160.0,76.0
88,25.0,0.0,160.0,76.0
88,27.0,0.0,160.0,76.0
88,29.0,0.0,160.0,76.0
88,31.0,0.0,160.0,76.0
88,33.0,0.0,160.0,76.0
88,35.0,0.0,160.0,76.0
88,37.0,0.0,160.0,76.0
88,39.0,0.0,160.0,76.0
88,41.0,0.0,160.0,76.0
88,43.0,0.0,160.0,76.0
88,45.0,0.0,160.0,76.0
88,47.0,0.0,160.0,76.0
88,49.0,0.0,160.0,76.0
88,51.0,0.0,160.0,76.0
88,53.0,0.0,160.0,76.0
88,55.0,0.0,160.0,76.0
88,57.0,0.0,160.0,76.0
88,59.0,0.0,160.0,76.0
88,61.0,0.0,160.0,76.0
88,63.0,0.0,160.0,76.0
88,65.0,0.0,160.0,76.0
88,67.0,0.0,160.0,76.0
88,20.0,0.0,160.0,76.0
88,22.0,0.0,160.0,76.0
88,24.0,0.0,160.0,76.0
88,26.0,0.0,160.0,76.0
